,BoatHash,W_score,H_score
5708,-8187782601650141692,12,32
5709,1904637338347584254,10,11
5710,2134206975551823717,10,10
5711,-9102060682080984133,43,43
5712,3563768884257061271,19,21
5713,-7576528452436292093,15,19
5714,6717626912159606605,2,4
5715,796224698627794207,28,14
5716,-3562886048506374857,71,216
5717,8356316050143173672,39,123
5718,-5945205581356780385,35,69
5719,-7472772524259770445,69,106
5720,-5411714593351756881,6,12
5721,-2041226708384147123,29,12
5722,-1793932519491254944,28,15
5723,5605457385259255592,31,18
5724,4326379848337066350,9,77
5725,-6790439351675234573,21,37
5726,-1519518390340558185,10,8
5727,-4253621649188556788,6,13
5728,-8113809201895379021,5,18
5729,8138357524261313137,9,15
5730,-2619239505472629653,12,5
5731,-7629496474856455944,31,46
5732,-1712050318795411301,10,7
5733,-2171742596753911629,16,8
5734,-208249150487753646,15,12
5735,-4169798424244587298,23,32
5736,779301982659834250,95,88
5737,629988311217450437,115,33
5738,-6376521170795304894,33,31
5739,3747201051300038198,16,44
5740,-6902478046812582096,30,35
5741,8162382397131995468,13,44
5742,-5014312981512387298,15,43
5743,1660318131433371204,32,30
5744,-483135672169781609,13,46
5745,3097451712375364245,31,25
5746,5858818011809487862,8,19
5747,-213286007910317422,19,161
5748,7333939324062456924,5,7
5749,8449277013545707213,25,22
5750,-4260415106300886876,9,12
5751,-1015705734556709778,7,6
5752,-5147291431921858550,31,45
5753,-1529978000986215729,27,36
5754,-1644415223395203121,28,42
5755,-5389313283310343259,24,35
5756,-3181501013968277681,30,34
5757,1554992209658321792,12,18
5758,-4908110086333091709,87,237
5759,-8391191778997739475,66,169
5760,-3545194786424193601,33,64
5761,-2766620326640519347,10,11
5762,-2409494970273337950,21,26
5763,8646110731096121806,5,9
5764,-6396059480199513744,10,11
5765,5629705460116741901,16,20
5766,3811857891286909636,15,15
5767,5256567802717099523,4,9
5768,-6747938260385334290,21,25
5769,3772025282670858624,17,34
5770,-5887059663131980790,7,13
5771,-6236211154400541696,21,24
5772,2554138038225613680,17,33
5773,5353571973480642056,7,13
5774,-6414727901855191350,12,28
5775,7069437912671491947,144,80
5776,-5513813853713718823,14,12
5777,3631699237961054978,14,66
5778,-9095423787801952020,81,149
5779,-1041922409858939443,4,5
5780,-6824607296186113006,9,12
5781,5918115533223898683,7,6
5782,-457894325114925191,6,7
5783,-123845192415000227,50,106
5784,-4061443532849003574,23,51
5785,-3132321405211909786,36,15
5786,-5427605955556917405,41,12
5787,6134921334147281912,32,12
5788,4760883183429866716,26,11
5789,-3927265674401028569,27,16
5790,8271914447191658393,110,71
5791,3111140538492252136,23,9
5792,-165260699257773046,18,9
5793,-731510138475911492,12,16
5794,-5182102783615478728,5,16
5795,-2959213286774121767,102,94
5796,2719629547690827351,6,6
5797,-1594470087759237569,12,24
5798,2256975436877737104,5,18
5799,5533032779869481702,30,26
5800,388111015944460762,8,6
5801,5314583337817334320,18,113
5802,3206761007724369311,40,51
5803,-1026985670555556314,112,51
5804,-4423984043514123444,134,43
5805,6098436068577428835,35,12
5806,3291877063690367745,19,27
5807,4432609222334325140,12,19
5808,-2538608042680165134,8,11
5809,8498156671600003345,27,10
5810,283599906777461285,5,8
5811,7772246488113502224,4,12
5812,-9108581307248424950,60,113
5813,-8307546573157063154,16,46
5814,-1432863653177257723,16,55
5815,-2700367125514266882,16,55
5816,8672657204478858688,16,58
5817,5369392342346074335,15,58
5818,5247134483772010649,10,44
5819,700336753726473509,24,43
5820,8010365862783267417,20,37
5821,-5527098115049454843,6,6
5822,3024846994793054948,9,15
5823,-6344304256382722808,95,38
5824,-4497489978474397599,12,30
5825,-1316644321475842400,30,18
5826,-2470821468367875748,166,74
5827,-6469475308016676779,67,115
5828,4940884662688678351,37,126
5829,-888645059573157390,25,139
5830,5152940421775834686,44,17
5831,7502946593512156749,34,49
5832,7683573790826505201,6,8
5833,5833134106087839015,60,34
5834,4888870269119636525,175,126
5835,-5763754798812553962,82,22
5836,-2243161082266365297,67,62
5837,196474979256416579,15,13
5838,-3769045694971565516,21,8
5839,-7436763077117266420,8,13
5840,7804455179939708420,9,7
5841,4043961802870967300,37,48
5842,2500937657434765070,49,14
5843,5597057969844428955,147,98
5844,2164953862763811945,49,35
5845,993010816099899442,99,103
5846,6701503692994376145,72,61
5847,4177627676084390622,34,62
5848,-1260042252390151800,14,12
5849,5869438340024748673,10,10
5850,169132101417465763,35,32
5851,7628149872466379680,30,19
5852,-9073152085381657622,15,97
5853,4743509839550594935,29,87
5854,-1930431886859002558,2,4
5855,-8155583043314996569,95,79
5856,-7593491334424444211,70,220
5857,-6282916631316784902,46,155
5858,6597945920896324193,6,5
5859,4691418118021502468,20,35
5860,1564875493743312228,15,19
5861,-5775286257278496830,21,26
5862,2327091933515074986,16,19
5863,1940385838597377269,42,34
5864,-5556540073099528028,5,7
5865,-7677352223868398479,55,16
5866,-3019822648916305438,25,9
5867,-6533453721357447332,23,15
5868,-3006187589886259777,27,16
5869,3966202693467117732,13,32
5870,2300717499129775072,46,23
5871,3400119625926727132,15,33
5872,7489174990261451327,10,45
5873,706051625110710363,6,11
5874,2163269098294550505,8,14
5875,3822777937737457575,8,12
5876,9168674435610333044,60,36
5877,1786605507330875116,8,14
5878,2804303857231055443,17,38
5879,6312343952653303374,65,34
5880,595952347556405319,11,14
5881,8372441018466380631,16,15
5882,1045512826304408183,12,56
5883,4210008627108511340,10,22
5884,-4823907830791324655,8,9
5885,-5730291206348754433,42,113
5886,-5429281261814851271,27,65
5887,-4726530318634607007,9,22
5888,6617284280012628023,35,31
5889,-7332035885836174574,73,197
5890,83380896967863635,12,12
5891,-1166521425166785239,32,27
5892,-8253020487212285971,24,17
5893,1117970234871106175,24,19
5894,-1471893534948842789,26,19
5895,-5244798331481117178,38,83
5896,8571281448740346936,24,41
5897,8763340569333785471,15,28
5898,-2300183119091736436,1,6
5899,6349053389506045505,9,9
5900,-3311784154336275228,9,12
5901,3929512427226348,136,25
5902,7668968058382105048,16,15
5903,8652232624459225302,125,40
5904,-1343896798634904884,9,10
5905,6197170490853845083,41,52
5906,1528532104861172900,15,20
5907,-7880250146412418906,30,17
5908,5320622788973205337,28,17
5909,-2750520223587957995,10,8
5910,-3528439063263263581,27,18
5911,4753009883337551689,12,8
5912,-1602852159108693946,12,6
5913,-7912652005720987337,42,58
5914,-2759174772616689816,97,54
5915,5763418358333619757,168,104
5916,-5767196884582799944,71,50
5917,-1285151105834303547,30,21
5918,4872517549719045015,5,6
5919,5143694051596717820,10,22
5920,-489078548629199887,30,17
5921,-3580581769243627546,6,10
5922,-2999407498267389609,5,6
5923,4459855874779572098,54,20
5924,6286854061649945708,11,18
5925,-7617985430735286151,8,12
5926,8663314590113104536,8,12
5927,-905933345872108495,45,13
5928,42093056725906954,8,9
5929,-2910535286027647314,32,11
5930,-828965980473952924,8,7
5931,6367301572593585163,108,87
5932,5766761729403577275,31,55
5933,8782654319755495588,28,32
5934,-3397215812279225187,16,28
5935,5438356454492412303,58,19
5936,7885647215512597921,38,68
5937,-5223467445000404813,138,37
5938,-6818426572944222658,14,7
5939,618584499714576230,39,35
5940,5211223922191603533,6,19
5941,-4037886739022233187,23,97
5942,1418703978127737523,21,23
5943,4878097806729367768,78,85
5944,7100556965576058728,55,36
5945,1657961516230855417,7,9
5946,-2091958098794308088,154,49
5947,-8638564769171688760,6,12
5948,2437134811434297193,17,33
5949,42192849579687971,33,87
5950,4437494060639884611,124,198
5951,-1742293989993484169,128,191
5952,-4452174114981266688,90,157
5953,-639390605798875091,60,112
5954,-6439126518739603818,8,20
5955,8937044332305795124,125,99
5956,-5367704453482158033,36,31
5957,-1030671298237729613,13,11
5958,-2619657422664223715,78,61
5959,-5551081571996610632,129,71
5960,7876113090958024556,167,61
5961,-5974425565854815883,6,6
5962,-4622238474725671800,3,6
5963,-1397555988948264123,4,9
5964,6091099136659766992,13,11
5965,2497342133271488997,44,29
5966,-8316227840196332938,30,46
5967,2372901117493343598,10,13
5968,-4187186406543043520,42,25
5969,139612945690928872,17,23
5970,-7060566293879721355,13,17
5971,2856155082724296651,17,32
5972,-6172322928949821405,31,36
5973,7518315415960968938,110,115
5974,-885474036795626616,117,55
5975,8202176065384086621,42,51
5976,5186868157980393023,29,67
5977,9188767806538346632,12,19
5978,7443161406538377076,27,31
5979,-3094637765140941413,116,168
5980,744495877232879711,0,3
5981,-5448767846943018621,25,21
5982,-801198829262078044,38,27
5983,-2668452460866779820,34,24
5984,-8412454649276783708,20,17
5985,-5596449339285411702,22,15
5986,-7922435456243657754,38,26
5987,8162897706269608032,39,23
5988,-567554838324434457,6,6
5989,1712633593654074565,31,22
5990,-3051383327603980534,6,6
5991,-9096679512375276371,30,39
5992,-1112776531598615168,19,48
5993,-6520543264151412332,6,9
5994,506918803687626885,46,110
5995,-7079553933634553378,5,10
5996,-1873391714313487587,88,115
5997,8892987369441719305,41,54
5998,8184668434741773221,2,4
5999,922601882679704914,11,27
6000,-201964029712132557,19,53
6001,-4979365357286109622,9,70
6002,1518779406158599141,9,18
6003,3695114503496598380,40,22
6004,66859214821896324,8,77
6005,-7161816261659521814,15,81
6006,3764737937851766927,12,12
6007,3226362582862903862,55,131
6008,8017495102981903626,14,10
6009,-4359221346630509773,10,17
6010,-7558552305890908372,56,107
6011,-8942774972062010235,7,10
6012,2009802862098603969,10,16
6013,-8941080529364522595,16,17
6014,5029101181550141199,7,14
6015,-957268307878446850,5,3
6016,4782808000181449445,41,22
6017,4360395266654352978,24,35
6018,7875058578096960089,8,5
6019,-6669321032185653367,32,51
6020,-24503831838748826,86,55
6021,-1339207898414701701,65,152
6022,-4318700382807144121,137,74
6023,-5917375435882833041,70,55
6024,7343592125243565866,8,13
6025,-1278871702320879502,95,23
6026,3991055030705896702,8,12
6027,-1451226314402008771,90,234
6028,-6731276976764024261,91,34
6029,-5563427126949037054,44,65
6030,-4914712903773126436,17,19
6031,-8652242267767841039,12,12
6032,-2295597068950391531,4,19
6033,2509411441665414518,58,65
6034,8818822104066810611,14,6
6035,2906652228320713106,78,109
6036,9137930714392883837,9,10
6037,4675793496134072163,5,6
6038,7674607995194362618,36,22
6039,4896075876214576770,72,61
6040,-7282840237097224157,43,88
6041,7936506957218004091,10,22
6042,8697397082111571988,5,3
6043,-2569434165243349603,2,7
6044,6849818003896374790,5,5
6045,41796375474948697,4,4
6046,2420090586268739204,28,19
6047,-8749428025475024128,39,20
6048,-4968745371043085508,8,8
6049,-7215038671505567783,39,52
6050,-546427436831794163,5,9
6051,-3931737579588982780,5,7
6052,5435814196267606505,5,9
6053,-2789494922436970576,6,9
6054,1100385643316420742,9,6
6055,-7955168736266136603,5,9
6056,-7515059381440764692,13,19
6057,-7524355422908568785,21,27
6058,-8201519247552650304,35,47
6059,2651146129907240222,41,54
6060,-8897041048297673451,13,19
6061,-4329263378761133136,3,3
6062,7917337130929529119,8,11
6063,-7427975307238016899,17,27
6064,-2249354452393046763,9,9
6065,4977075110568924490,15,29
6066,6568774693449051023,28,45
6067,-3723106315231165705,23,22
6068,7596067749170746217,86,40
6069,-4697240213686809378,54,33
6070,9176241923687815891,14,19
6071,-1938815307458072947,47,22
6072,5135143365916019896,12,9
6073,-2915579828651054285,23,35
6074,1164178945697493296,87,35
6075,707800780862918290,91,148
6076,4261333495836434890,158,41
6077,-3061126563683776785,6,12
6078,-4190842168467891829,9,7
6079,6730937390643153899,6,6
6080,-4264115045675051745,109,84
6081,-7372347639934225482,78,121
6082,-1754775979239025332,6,9
6083,-5073580109633513528,15,11
6084,-3454025202543980451,17,59
6085,-418620305787216185,62,42
6086,3086611058410300404,140,76
6087,-3974057652188435284,5,9
6088,2489206013111945136,11,10
6089,8586766472564584486,8,12
6090,-25150154731508314,2,5
6091,2686984938576703425,44,18
6092,2244692020886249332,27,10
6093,3634259470861584247,65,46
6094,5529631291968636721,9,11
6095,-8886403642773840972,85,48
6096,-4008580432298550123,98,58
6097,-4727760691017866014,132,128
6098,5938217223020528318,47,49
6099,456828202240024089,49,28
6100,-4507378224776467367,111,30
6101,3206369874180168083,97,32
6102,-8258942581499089465,90,26
6103,1003044000174387290,27,12
6104,-5489922261283589316,10,6
6105,9111062980480973870,11,7
6106,-5742966088796363462,25,10
6107,3955370893633414205,24,11
6108,-490358687587052745,27,14
6109,-8306588034991350056,23,22
6110,5947447896803801929,104,100
6111,6573894886254082200,13,9
6112,-7566534009050290669,52,30
6113,-1538005372183970970,22,12
6114,1125013422675271771,28,32
6115,5130066067577661036,5,9
6116,-5201429338898840503,50,42
6117,-8048348878000033352,10,15
6118,-6380488501592014306,7,10
6119,2440267709225446768,9,12
6120,-3172141651424098707,10,12
6121,-7877598531903079885,9,9
6122,-6063058137848922659,12,7
6123,-1951470812703075731,12,19
6124,164622081976258966,26,16
6125,-4234690976679988177,5,9
6126,-6965790022047303077,38,45
6127,-2412754769995450804,98,132
6128,886872161479766082,135,28
6129,-3848188706823664803,4,6
6130,5689258564172502867,35,31
6131,-8104793473561316944,50,19
6132,2015318758426556978,4,6
6133,3023614667983999512,5,6
6134,6211350912740484156,38,53
6135,-1134126179343288822,25,29
6136,2467061482228631223,119,103
6137,1420593111851816229,5,8
6138,-6197917900568301524,29,57
6139,-5832568287697018135,9,4
6140,6464780393304427337,13,19
6141,-3198909377107683716,43,55
6142,6723704098149929767,8,57
6143,-533454306625976086,4,4
6144,9105006182540562491,11,18
6145,2657336872306441948,98,51
6146,8364005964088776411,47,26
6147,-7974495432328670179,12,22
6148,7615702252834180416,16,15
6149,-3634878258950759355,19,15
6150,-6716215435677347819,25,23
6151,-1694344804337768395,18,17
6152,-2395751523086759527,19,39
6153,-2807080091467329606,15,22
6154,1875302690223401349,46,25
6155,-9088076277185518555,51,50
6156,8540670485391157895,9,6
6157,-898799971509673831,58,33
6158,-6426554695960224969,5,7
6159,-2897927307191078548,5,7
6160,-6580846005585711266,4,6
6161,653610501639588291,10,6
6162,-6428057633865971234,6,5
6163,4732484083893405198,2,3
6164,-5448072961350689935,101,30
6165,-8576772902667060197,16,27
6166,5403442060163380318,11,8
6167,-72040115126227725,20,42
6168,-6564006657362921371,8,37
6169,2649048779557079111,3,4
6170,-3788126496656740312,35,19
6171,-6463168578371238446,58,27
6172,8558776745833651664,30,19
6173,-5686722600702431457,84,32
6174,3710855943096987762,35,17
6175,928498422540395296,16,41
6176,-1537844649570877673,19,68
6177,-1187198559313785965,87,77
6178,-1750327130206385880,5,19
6179,-6258722694055415642,172,41
6180,-4016411870578660506,15,18
6181,-7599269618590090376,125,68
6182,-9114996744244628283,58,59
6183,1804849693463143617,14,14
6184,-3744889451295086559,24,22
6185,-4056580703287030838,42,94
6186,5460802575451041965,80,152
6187,622191950985042787,90,171
6188,2083388008960828133,8,17
6189,-500964310042451155,14,46
6190,6985764081144657354,14,47
6191,-3556724327527213514,24,45
6192,-8472192305057990239,17,57
6193,5056392356635747249,16,54
6194,3347506064165764175,14,55
6195,5397129061289408019,17,54
6196,-4770943089400721785,16,53
6197,-69568206025193950,12,51
6198,-9188787165269949691,12,15
6199,-1586810337456187787,19,44
6200,6634192184680388555,38,44
6201,-3137533785287330258,13,53
6202,-3039826243535221199,21,61
6203,2639820455395694100,11,10
6204,-2560263331245740085,19,28
6205,1319766195418110217,42,16
6206,2822040616081049219,62,21
6207,4766022115247733096,52,21
6208,-4333488391990728133,18,27
6209,524253909345546521,9,15
6210,-4659540062254227179,5,9
6211,-2631025919844009309,14,22
6212,-5679122260972937054,31,48
6213,280730367069741104,22,45
6214,-5737826423054318980,8,23
6215,1912140258443831620,15,19
6216,-5998948451329857401,169,110
6217,-5849638530102574372,4,12
6218,3102545835332283818,10,8
6219,2134662183322642679,4,12
6220,-4134084168688963112,8,18
6221,2569570970907974574,13,14
6222,6767017186353873434,7,10
6223,3527091467256413353,9,14
6224,579796644419413053,66,117
6225,5214370581906373064,7,9
6226,-2450701905853253104,88,42
6227,-8822235379688934892,28,89
6228,-4759876417608882812,36,31
6229,-3217317623354234274,20,31
6230,-7714007894583890712,5,13
6231,-7033353098745161354,111,74
6232,1767528747344145290,12,7
6233,-2637951845145024309,59,53
6234,5889861110047167254,34,10
6235,8321582732021399494,54,17
6236,-8544038840953836827,17,29
6237,-3265669754609449699,26,24
6238,7960337776777247357,28,25
6239,-4370598270870283691,46,38
6240,-519448963039764196,6,8
6241,8011981485938523309,6,3
6242,5667123819573797200,8,3
6243,-8257891985714659969,43,32
6244,7108578631650523576,93,68
6245,-103236473838393702,106,108
6246,-8091812496477899899,20,29
6247,-9147586455668935194,45,42
6248,7797024309948451920,27,77
